inst,bar,price,vol,thr,dir,pos,pnl,equity,vol_q,thr_q,is_new_swing
3,105,32.03,0.011180691629143707,,0,0,0.0,0.0,2,,False
4,105,64.0,0.005890572575574132,,0,0,0.0,0.0,0,,False
5,105,28.69,0.0048255741437460585,,0,0,0.0,0.0,0,,False
6,105,32.56,0.01086245451409338,0.0,1,10000,4100.000000000037,-4419.550000000018,2,,True
7,105,48.67,0.01159588281084101,,0,0,0.0,0.0,2,,True
8,105,40.58,0.01197762448966311,0.0,1,10000,-1905.7999999999859,-21233.400000000056,3,,True
9,105,69.84,0.011911365517303277,,0,0,0.0,0.0,3,,True
10,105,27.09,0.011555559060172619,0.0,-1,-10000,-3470.900000000003,-7908.2999999999465,2,,True
11,105,45.85,0.011906147597868523,,0,0,0.0,0.0,3,,True
12,105,27.55,0.010484112901995196,0.0,1,10000,4100.000000000002,2414.7999999999884,2,,True
13,105,49.13,0.005951964842000007,,0,0,0.0,0.0,0,,True
14,105,56.92,0.011654989579298213,,0,0,0.0,0.0,2,,False
15,105,53.51,0.005394199832293457,0.0,-1,-10000,-4035.100000000014,124.94999999995798,0,,True
16,105,54.81,0.010794806326011321,,0,0,-0.0,0.0,2,,True
17,105,29.66,0.00996513413280215,0.0,-1,-10000,-3596.5999999999826,-9846.799999999932,2,,True
18,105,43.65,0.010049518102730328,,0,0,0.0,0.0,2,,True
19,105,33.25,0.005837224836175432,,0,0,-0.0,0.0,0,,False
20,105,50.79,0.0048424859773050525,0.0,-1,-10000,399.9999999999915,-1285.4000000000283,0,,True
21,105,33.98,0.008534815583925713,,0,0,-0.0,0.0,1,,True
22,105,73.74,0.015569400856580198,,0,0,0.0,0.0,3,,False
23,105,75.06,0.00983936674675904,0.0,1,10000,8100.000000000023,2768.199999999938,2,,True
24,105,75.25,0.004597869289133154,,0,0,0.0,0.0,0,,True
25,105,43.21,0.01039615437618997,0.0,1,10000,-5032.100000000009,-32783.149999999994,2,,True
26,105,44.22,0.008917498196680137,0.0,-1,-10000,-1242.199999999983,-4638.050000000023,1,,True
27,105,27.18,0.01361414367557219,,0,0,0.0,0.0,3,,True
28,105,49.57,0.012429198133798579,0.0,-1,-10000,-695.7000000000312,22648.399999999936,3,,True
29,105,29.99,0.01356623299137314,0.0,1,10000,4899.9999999999845,4988.1999999999925,3,,True
30,105,28.58,0.009325656648942368,,0,0,-0.0,0.0,2,,True
31,105,69.57,0.00845218729615317,,0,0,-0.0,0.0,1,,False
32,105,46.67,0.01324753368472343,,0,0,-0.0,0.0,3,,False
33,105,14.09,0.013368263673756273,,0,0,-0.0,0.0,3,,False
34,105,49.68,0.009539019476879556,,0,0,0.0,0.0,2,,False
35,105,49.12,0.01029593364840425,,0,0,0.0,0.0,2,,False
36,105,66.43,0.0075155657412292985,0.0,1,10000,2200.000000000131,-6045.699999999879,1,,True
37,105,46.01,0.01199101417070914,,0,0,-0.0,0.0,3,,True
38,105,70.64,0.004468945360044444,0.0,1,10000,-1906.4000000000456,8529.94999999987,0,,True
39,105,56.81,0.005263094517121122,0.0,1,10000,300.00000000001137,1490.2999999999429,0,,False
40,105,81.99,0.006764714551294678,0.0,1,10000,4599.999999999937,-8547.799999999806,1,,False
41,105,41.88,0.012294627558845993,,0,0,-0.0,0.0,3,,True
42,105,35.3,0.009974466335226015,,0,0,0.0,0.0,2,,False
43,105,31.12,0.013285958493749356,,0,0,-0.0,0.0,3,,False
44,105,73.85,0.006554598789929904,0.0,-1,-10000,3400.000000000034,-9838.999999999913,1,,True
45,105,28.52,0.003892621179438781,,0,0,0.0,0.0,0,,True
46,105,69.65,0.010994441457627058,,0,0,-0.0,0.0,2,,False
47,105,23.92,0.010922373437838933,0.0,1,10000,-1339.2000000000298,-9178.650000000023,2,,True
48,105,76.02,0.004744904301477234,,0,0,0.0,0.0,0,,True
49,105,28.77,0.008467117413473953,,0,0,-0.0,0.0,1,,False
0,106,38.44,0.004037559107704914,,0,0,0.0,0.0,0,,False
1,106,65.08,0.006269568363625541,,0,0,0.0,0.0,1,,False
2,106,57.16,0.01229210684210981,,0,0,0.0,0.0,3,,False
3,106,31.94,0.011059280587196098,,0,0,-0.0,0.0,2,,False
4,106,64.04,0.005844978510094047,,0,0,0.0,0.0,0,,False
5,106,28.61,0.004843975435784407,,0,0,-0.0,0.0,0,,False
6,106,32.69,0.010817215515670582,0.0,1,10000,1299.9999999999545,-3119.550000000064,2,,True
7,106,49.06,0.011461915829402643,,0,0,0.0,0.0,2,,True
8,106,40.17,0.01206064232534291,0.0,-1,-10000,-4501.699999999965,-25735.10000000002,3,,True
9,106,67.94,0.012564466579811525,,0,0,-0.0,0.0,3,,True
10,106,27.1,0.011550170938838127,0.0,1,10000,-371.00000000001563,-8279.299999999963,2,,True
11,106,46.83,0.012273476312150358,,0,0,0.0,0.0,3,,True
12,106,27.44,0.010473315459637237,0.0,-1,-10000,-1374.3999999999944,1040.399999999994,2,,True
13,106,49.39,0.0060037618320035345,,0,0,0.0,0.0,0,,True
14,106,56.43,0.011739577632515976,,0,0,-0.0,0.0,3,,False
15,106,53.37,0.005345053481479188,0.0,-1,-10000,1400.0000000000057,1524.9499999999637,0,,True
16,106,55.62,0.010992054884533376,,0,0,0.0,0.0,2,,True
17,106,29.8,0.009203090211518763,0.0,1,10000,-1698.0000000000057,-11544.799999999937,2,,True
18,106,43.73,0.010044676920584899,,0,0,0.0,0.0,2,,True
19,106,33.21,0.00583812495326286,,0,0,-0.0,0.0,0,,False
20,106,50.99,0.004864384070680968,0.0,1,10000,-2509.9000000000283,-3795.3000000000566,0,,True
21,106,33.79,0.008069852660577696,,0,0,-0.0,0.0,1,,True
22,106,75.42,0.015921877421528795,,0,0,0.0,0.0,3,,False
23,106,75.82,0.009682932272379537,0.0,1,10000,7599.999999999909,10368.199999999848,2,,True
24,106,75.16,0.004580938640933222,,0,0,-0.0,0.0,0,,True
25,106,43.27,0.010339109911736434,0.0,1,10000,600.0000000000227,-32183.149999999972,2,,True
26,106,44.18,0.008923250866326381,0.0,-1,-10000,399.9999999999915,-4238.050000000031,1,,True
27,106,26.84,0.013701565303568993,,0,0,-0.0,0.0,3,,True
28,106,49.08,0.012461801290545128,0.0,-1,-10000,4900.00000000002,27548.399999999958,3,,True
29,106,29.48,0.013732232490686032,0.0,-1,-10000,-5394.79999999998,-406.59999999998763,3,,False
30,106,28.79,0.00877116321598263,,0,0,0.0,0.0,1,,True
31,106,69.35,0.008289078755582406,,0,0,-0.0,0.0,1,,False
32,106,47.68,0.013390143314834284,,0,0,0.0,0.0,3,,False
33,106,13.97,0.012856905676028782,,0,0,-0.0,0.0,3,,False
34,106,48.98,0.009777339695419024,,0,0,-0.0,0.0,2,,False
35,106,49.14,0.01028232157486088,,0,0,0.0,0.0,2,,False
36,106,66.66,0.007464363042504049,0.0,1,10000,2299.9999999998977,-3745.699999999981,1,,True
37,106,46.43,0.01209089399514752,,0,0,0.0,0.0,3,,True
38,106,71.17,0.00455496078018241,0.0,1,10000,5300.000000000011,13829.94999999988,0,,True
39,106,56.43,0.005266946466385914,0.0,-1,-10000,-4364.300000000026,-2874.0000000000828,0,,True
40,106,82.26,0.006736382326233728,0.0,1,10000,2700.0000000001023,-5847.799999999705,1,,True
41,106,42.84,0.012687895922974908,,0,0,0.0,0.0,3,,True
42,106,35.51,0.009724355083484734,,0,0,0.0,0.0,2,,False
43,106,30.93,0.013088645484262735,,0,0,-0.0,0.0,3,,False
44,106,73.05,0.00661410833759977,0.0,-1,-10000,7999.999999999972,-1838.9999999999409,1,,True
45,106,28.67,0.003952194892156147,,0,0,0.0,0.0,0,,True
46,106,69.75,0.010997080993968528,,0,0,0.0,0.0,2,,False
47,106,23.84,0.010638356303603885,0.0,-1,-10000,-1038.4000000000185,-10217.050000000041,2,,True
48,106,76.44,0.004801444716733921,,0,0,0.0,0.0,0,,True
49,106,29.02,0.00849921248197777,,0,0,0.0,0.0,1,,False
0,107,38.69,0.004094615302539351,,0,0,0.0,0.0,0,,False
1,107,65.72,0.006380163701782306,,0,0,0.0,0.0,1,,False
2,107,56.92,0.012246346855123023,,0,0,-0.0,0.0,3,,False
3,107,31.88,0.01104920035899147,,0,0,-0.0,0.0,2,,False
4,107,64.37,0.005855959971013411,,0,0,0.0,0.0,0,,False
5,107,28.72,0.004853222206557946,,0,0,0.0,0.0,0,,False
6,107,32.55,0.01081120288200655,0.0,-1,-10000,-1725.5000000000057,-4845.050000000069,2,,True
7,107,48.76,0.010997385529178946,,0,0,-0.0,0.0,2,,True
8,107,40.45,0.011942858073760344,0.0,1,10000,-3204.5000000000114,-28939.60000000003,3,,True
9,107,67.97,0.012565123986870763,,0,0,0.0,0.0,3,,True
10,107,27.03,0.011557809272537163,0.0,-1,-10000,-970.3000000000029,-9249.599999999966,2,,True
11,107,46.41,0.012317851645304734,,0,0,-0.0,0.0,3,,True
12,107,27.57,0.0105050830195957,0.0,1,10000,-1575.69999999999,-535.2999999999961,2,,True
13,107,49.04,0.006011733055281302,,0,0,-0.0,0.0,0,,True
14,107,57.21,0.011855488225572358,,0,0,0.0,0.0,3,,False
15,107,53.78,0.005427430066982799,0.0,1,10000,-4637.8000000000375,-3112.850000000074,0,,True
16,107,56.01,0.011023806525036858,,0,0,0.0,0.0,2,,True
17,107,30.08,0.00923756512165235,0.0,1,10000,2799.999999999976,-8744.799999999961,2,,True
18,107,43.82,0.010003709539899302,,0,0,0.0,0.0,2,,True
19,107,33.06,0.0058007119642966495,,0,0,-0.0,0.0,0,,False
20,107,51.54,0.005050800034256497,0.0,1,10000,5499.999999999972,1704.6999999999152,0,,True
21,107,33.73,0.008061270387427454,,0,0,-0.0,0.0,1,,True
22,107,74.9,0.015893399801647327,,0,0,-0.0,0.0,3,,False
23,107,75.61,0.009701983591273078,0.0,-1,-10000,-2856.099999999937,7512.099999999911,2,,True
24,107,75.26,0.004518088634987343,,0,0,0.0,0.0,0,,True
25,107,43.32,0.010128818372309101,0.0,1,10000,499.9999999999716,-31683.15,2,,True
26,107,44.46,0.008801501402628708,0.0,1,10000,-3244.6000000000113,-7482.650000000042,1,,False
27,107,27.21,0.013764039008741461,,0,0,0.0,0.0,3,,True
28,107,48.45,0.012532734081238327,0.0,-1,-10000,6299.9999999999545,33848.399999999914,3,,True
29,107,29.28,0.013549300777901906,0.0,-1,-10000,1999.999999999993,1593.4000000000053,3,,False
30,107,29.13,0.008921792956760703,,0,0,0.0,0.0,1,,True
31,107,69.4,0.008229828043505123,,0,0,0.0,0.0,1,,False
32,107,48.41,0.013297329569928781,,0,0,0.0,0.0,3,,False
33,107,13.86,0.012873504475402949,,0,0,-0.0,0.0,3,,False
34,107,48.95,0.00977012748043089,,0,0,-0.0,0.0,2,,False
35,107,50.0,0.01059949470320036,,0,0,0.0,0.0,2,,False
36,107,66.42,0.007489017775497679,0.0,-1,-10000,-3064.199999999949,-6809.8999999999305,1,,True
37,107,47.22,0.012375564693028664,,0,0,0.0,0.0,3,,True
38,107,71.07,0.00454768722543994,0.0,-1,-10000,-1710.7000000000853,12119.249999999796,0,,True
39,107,57.02,0.005525864218422926,0.0,1,10000,-6470.200000000034,-9344.200000000117,0,,True
40,107,82.08,0.0067271087084061175,0.0,-1,-10000,-2620.8000000000684,-8468.599999999773,1,,True
41,107,42.67,0.012700542601852384,,0,0,-0.0,0.0,3,,True
42,107,35.51,0.009726351542827857,,0,0,0.0,0.0,2,,False
43,107,31.69,0.013593736634017358,,0,0,0.0,0.0,3,,False
44,107,73.32,0.006628484946246372,0.0,1,10000,-3433.19999999996,-5272.199999999901,1,,True
45,107,28.87,0.004006569144833612,,0,0,0.0,0.0,0,,True
46,107,69.0,0.010449749454505323,,0,0,-0.0,0.0,2,,False
47,107,24.05,0.01070148417728109,0.0,1,10000,-2340.5000000000086,-12557.55000000005,2,,True
48,107,76.03,0.004856909471533982,,0,0,-0.0,0.0,0,,True
49,107,29.2,0.008507870825903263,,0,0,0.0,0.0,1,,False
0,108,38.7,0.00389311228064076,,0,0,0.0,0.0,0,,False
1,108,65.59,0.006347007398014555,,0,0,-0.0,0.0,1,,False
2,108,57.05,0.012228632529222757,,0,0,0.0,0.0,3,,False
3,108,31.73,0.010656103377183146,,0,0,-0.0,0.0,2,,False
4,108,64.5,0.005858144679983249,,0,0,0.0,0.0,0,,False
5,108,28.67,0.004825903258034461,,0,0,-0.0,0.0,0,,False
6,108,32.71,0.010793544710642347,0.0,1,10000,-1927.1000000000367,-6772.150000000106,2,,True
7,108,48.39,0.010996571611926862,,0,0,-0.0,0.0,2,,True
8,108,39.16,0.012663171347332145,0.0,-1,-10000,-13291.600000000062,-42231.20000000009,3,,True
9,108,66.96,0.012749014034409735,,0,0,-0.0,0.0,3,,True
10,108,27.56,0.011860083298394988,0.0,1,10000,-5575.599999999976,-14825.199999999943,3,,True
11,108,46.1,0.01234270769325471,,0,0,-0.0,0.0,3,,True
12,108,27.37,0.010102670293087122,0.0,-1,-10000,-2273.699999999993,-2808.999999999989,2,,True
13,108,48.62,0.006088101922913121,,0,0,-0.0,0.0,1,,True
14,108,57.76,0.01189654994922374,,0,0,0.0,0.0,3,,False
15,108,53.51,0.0054729190873936415,0.0,-1,-10000,-3235.1000000000313,-6347.950000000105,0,,True
16,108,56.98,0.011087718842068113,,0,0,0.0,0.0,2,,True
17,108,30.13,0.009115427985050759,0.0,1,10000,500.0000000000071,-8244.799999999954,1,,True
18,108,43.12,0.010026730406505823,,0,0,-0.0,0.0,2,,True
19,108,32.94,0.005816676467256193,,0,0,-0.0,0.0,0,,False
20,108,51.81,0.005085129230124235,0.0,1,10000,2700.0000000000314,4404.699999999946,0,,True
21,108,34.13,0.008088843991929287,,0,0,0.0,0.0,1,,True
22,108,73.87,0.015718367867646642,,0,0,-0.0,0.0,3,,False
23,108,75.41,0.00959777298228781,0.0,-1,-10000,2000.0000000000284,9512.09999999994,2,,True
24,108,75.8,0.004625826671475111,,0,0,0.0,0.0,0,,True
25,108,42.96,0.010183934835871683,0.0,-1,-10000,-4029.5999999999945,-35712.74999999999,2,,True
26,108,44.12,0.008895603591719916,0.0,-1,-10000,-3841.200000000034,-11323.850000000077,1,,False
27,108,27.47,0.013622444450280585,,0,0,0.0,0.0,3,,True
28,108,47.8,0.01247132810192266,0.0,-1,-10000,6500.000000000056,40348.39999999997,3,,True
29,108,28.94,0.013631005662382034,0.0,-1,-10000,3399.9999999999986,4993.400000000004,3,,False
30,108,28.66,0.009097989785899326,,0,0,-0.0,0.0,1,,True
31,108,69.53,0.008021942340217329,,0,0,0.0,0.0,1,,False
32,108,49.03,0.01337739585536776,,0,0,0.0,0.0,3,,False
33,108,13.95,0.012931884359681947,,0,0,0.0,0.0,3,,False
34,108,49.2,0.0095362618580344,,0,0,0.0,0.0,2,,False
35,108,50.17,0.010560998400693846,,0,0,0.0,0.0,2,,False
36,108,65.53,0.007706572755499845,0.0,-1,-10000,8900.000000000005,2090.100000000075,1,,True
37,108,47.69,0.012405045737112605,,0,0,0.0,0.0,3,,True
38,108,71.67,0.004703691818078095,0.0,1,10000,-6716.700000000085,5402.549999999711,0,,True
39,108,57.06,0.005481670815981272,0.0,1,10000,399.9999999999915,-8944.200000000126,0,,False
40,108,81.42,0.006748317130979829,0.0,-1,-10000,6599.999999999965,-1868.5999999998076,1,,True
41,108,42.86,0.01266637397069313,,0,0,0.0,0.0,3,,True
42,108,36.1,0.009672771191228335,,0,0,0.0,0.0,2,,False
43,108,32.36,0.01397467673887437,,0,0,0.0,0.0,3,,False
44,108,73.72,0.0066927371057494715,0.0,1,10000,4000.000000000057,-1272.1999999998438,1,,True
45,108,28.88,0.004004267892055675,,0,0,0.0,0.0,0,,True
46,108,68.77,0.010459231107341668,,0,0,-0.0,0.0,2,,False
47,108,23.85,0.010759154839616586,0.0,-1,-10000,-2238.4999999999927,-14796.050000000043,2,,True
48,108,75.62,0.0048914240586999955,,0,0,-0.0,0.0,0,,True
49,108,29.21,0.008339231692045061,,0,0,0.0,0.0,1,,False
0,109,38.55,0.003938156371930266,,0,0,-0.0,0.0,0,,False
1,109,65.88,0.006328811180860905,,0,0,0.0,0.0,1,,False
2,109,57.38,0.012255022796819634,,0,0,0.0,0.0,3,,False
3,109,31.67,0.010615656794561584,,0,0,-0.0,0.0,2,,False
4,109,64.32,0.005588942608496247,,0,0,-0.0,0.0,0,,False
5,109,28.85,0.004691764281770102,,0,0,0.0,0.0,0,,False
6,109,32.54,0.010800403421150788,0.0,-1,-10000,-2025.400000000017,-8797.550000000123,2,,True
7,109,48.82,0.010539505697669028,,0,0,0.0,0.0,2,,True
8,109,39.66,0.012738734338994116,0.0,1,10000,-5396.6,-47627.80000000009,3,,True
9,109,68.0,0.012890431595427077,,0,0,0.0,0.0,3,,True
10,109,27.61,0.011826163588002892,0.0,1,10000,500.0000000000071,-14325.199999999935,3,,True
11,109,46.33,0.012226325941857573,,0,0,0.0,0.0,3,,True
12,109,27.62,0.010203354607093512,0.0,1,10000,-2776.2,-5585.199999999989,2,,True
13,109,49.07,0.006228313168008476,,0,0,0.0,0.0,1,,True
14,109,57.5,0.011933826650755614,,0,0,-0.0,0.0,3,,False
15,109,53.26,0.005216822126222371,0.0,-1,-10000,2500.0,-3847.9500000001053,0,,True
16,109,57.44,0.010631413707205313,,0,0,0.0,0.0,2,,True
17,109,30.31,0.009003154035927786,0.0,1,10000,1799.9999999999973,-6444.7999999999565,1,,True
18,109,42.59,0.010169593166252839,,0,0,-0.0,0.0,2,,True
19,109,33.13,0.005852768397814958,,0,0,0.0,0.0,0,,False
20,109,51.98,0.005098621815738551,0.0,1,10000,1699.9999999999459,6104.699999999892,0,,True
21,109,34.41,0.008110961926941294,,0,0,0.0,0.0,1,,True
22,109,74.14,0.01504238574681102,,0,0,0.0,0.0,3,,False
23,109,76.93,0.009833824530264327,0.0,1,10000,-15969.300000000101,-6457.200000000161,2,,True
24,109,75.55,0.004605878938655799,,0,0,-0.0,0.0,0,,True
25,109,42.63,0.010224866389084486,0.0,-1,-10000,3299.9999999999827,-32412.75000000001,2,,True
26,109,44.5,0.008951241056705975,0.0,1,10000,-4245.0000000000255,-15568.850000000102,1,,True
27,109,27.65,0.012818730401123184,,0,0,0.0,0.0,3,,True
28,109,46.68,0.012680075510190056,0.0,-1,-10000,11199.999999999975,51548.39999999995,3,,True
29,109,28.87,0.013581663142524202,0.0,-1,-10000,700.0000000000028,5693.400000000007,3,,False
30,109,28.82,0.008884781795944815,,0,0,0.0,0.0,1,,True
31,109,69.04,0.007945047063832342,,0,0,-0.0,0.0,1,,False
32,109,48.95,0.01338899834966368,,0,0,-0.0,0.0,3,,False
33,109,14.07,0.012909044584933669,,0,0,0.0,0.0,3,,False
34,109,48.39,0.009422480292743575,,0,0,-0.0,0.0,2,,False
35,109,49.68,0.010631189080474761,,0,0,-0.0,0.0,2,,False
36,109,65.62,0.00770649393411513,0.0,1,10000,-1556.2000000000342,533.9000000000408,1,,True
37,109,47.47,0.011987199637175861,,0,0,-0.0,0.0,3,,True
38,109,71.74,0.004698708183072203,0.0,1,10000,699.9999999999318,6102.549999999643,0,,True
39,109,57.38,0.005551722815945881,0.0,1,10000,3200.0000000000027,-5744.2000000001235,0,,False
40,109,81.76,0.0067567042489056145,0.0,1,10000,-4217.600000000034,-6086.199999999842,1,,False
41,109,42.88,0.012413129444710288,,0,0,0.0,0.0,3,,True
42,109,35.6,0.009694666146913939,,0,0,-0.0,0.0,2,,False
43,109,32.1,0.013998499466057591,,0,0,-0.0,0.0,3,,False
44,109,73.49,0.00669611563532714,0.0,-1,-10000,-3034.90000000004,-4307.099999999884,1,,True
45,109,28.87,0.004005033308167725,,0,0,-0.0,0.0,0,,True
46,109,69.28,0.010477952058392328,,0,0,0.0,0.0,2,,False
47,109,23.89,0.010759348024900355,0.0,1,10000,-638.8999999999915,-15434.950000000033,2,,True
48,109,75.57,0.004880637341595052,,0,0,-0.0,0.0,0,,True
49,109,29.2,0.008296026709827735,,0,0,-0.0,0.0,1,,False
0,110,38.68,0.003923510799427166,,0,0,0.0,0.0,0,,False
1,110,65.87,0.006266165436544059,,0,0,-0.0,0.0,1,,False
2,110,59.46,0.012715348747366594,,0,0,0.0,0.0,3,,False
3,110,31.36,0.010681623700402295,,0,0,-0.0,0.0,2,,False
4,110,64.82,0.00553263752267379,,0,0,0.0,0.0,0,,False
5,110,28.85,0.004678465972432321,,0,0,0.0,0.0,0,,False
6,110,32.89,0.01059828109595205,0.0,1,10000,-3828.900000000014,-12626.450000000137,2,,True
7,110,48.36,0.010609662571195723,,0,0,-0.0,0.0,2,,True
8,110,39.98,0.012741177768836235,0.0,1,10000,3200.0000000000027,-44427.80000000009,3,,True
9,110,67.76,0.012810758721755699,,0,0,-0.0,0.0,3,,True
10,110,28.05,0.012005558172351941,0.0,1,10000,4400.000000000013,-9925.199999999923,3,,True
11,110,46.05,0.012066955474182158,,0,0,-0.0,0.0,3,,True
12,110,27.8,0.010262301957350804,0.0,1,10000,1799.9999999999973,-3785.1999999999916,2,,True
13,110,49.05,0.006181070106636276,,0,0,-0.0,0.0,1,,True
14,110,58.02,0.01193741567477416,,0,0,0.0,0.0,3,,False
15,110,53.26,0.005200374990756868,0.0,1,10000,-532.6,-4380.550000000106,0,,True
16,110,56.78,0.010715618892725844,,0,0,-0.0,0.0,2,,True
17,110,30.99,0.009288304072264875,0.0,1,10000,6799.999999999997,355.20000000004075,2,,True
18,110,43.24,0.010381750113822407,,0,0,0.0,0.0,2,,True
19,110,32.98,0.005884457961646379,,0,0,-0.0,0.0,0,,False
20,110,51.81,0.00509544948609381,0.0,-1,-10000,-2218.099999999946,3886.599999999946,0,,True
21,110,33.91,0.008236129769627488,,0,0,-0.0,0.0,1,,True
22,110,75.26,0.015184476353511004,,0,0,0.0,0.0,3,,False
23,110,77.06,0.00982626512858992,0.0,1,10000,1299.9999999999545,-5157.200000000206,2,,True
24,110,75.55,0.004606347271911042,,0,0,0.0,0.0,0,,True
25,110,42.97,0.009936356873445872,0.0,1,10000,-3829.699999999963,-36242.449999999975,2,,True
26,110,44.36,0.008971757255465219,0.0,-1,-10000,-1843.6000000000058,-17412.450000000106,1,,True
27,110,27.94,0.01263855589465984,,0,0,0.0,0.0,3,,True
28,110,46.42,0.012681596295047642,0.0,-1,-10000,2599.99999999998,54148.39999999993,3,,True
29,110,28.55,0.013636885633448744,0.0,-1,-10000,3200.0000000000027,8893.400000000009,3,,False
30,110,28.74,0.00878125642760597,,0,0,-0.0,0.0,1,,True
31,110,68.61,0.007979045223983449,,0,0,-0.0,0.0,1,,False
32,110,48.23,0.013585124077312705,,0,0,-0.0,0.0,3,,False
33,110,14.23,0.012821008470571865,,0,0,0.0,0.0,3,,False
34,110,48.55,0.009071835689101354,,0,0,0.0,0.0,1,,False
35,110,49.83,0.010549995340495786,,0,0,0.0,0.0,2,,False
36,110,65.27,0.007160804110746236,0.0,-1,-10000,-4152.700000000085,-3618.8000000000447,1,,True
37,110,46.9,0.011415048471114343,,0,0,-0.0,0.0,2,,True
38,110,72.02,0.004726879106994012,0.0,1,10000,2800.0000000000114,8902.549999999654,0,,True
39,110,57.45,0.005175963808097402,0.0,1,10000,700.0000000000028,-5044.200000000121,0,,False
40,110,80.86,0.006865940745318985,0.0,-1,-10000,-9808.600000000057,-15894.799999999897,1,,True
41,110,43.19,0.01245553334313914,,0,0,0.0,0.0,3,,True
42,110,35.9,0.009701795959484944,,0,0,0.0,0.0,2,,False
43,110,32.14,0.013999537056524703,,0,0,0.0,0.0,3,,False
44,110,73.55,0.006597338501255033,0.0,1,10000,-1335.5000000000227,-5642.599999999907,1,,True
45,110,28.82,0.0040146619876787505,,0,0,-0.0,0.0,0,,True
46,110,69.55,0.010286799731169043,,0,0,0.0,0.0,2,,False
47,110,24.29,0.010910788043536316,0.0,1,10000,3999.999999999986,-11434.950000000048,2,,True
48,110,75.78,0.004735535423626291,,0,0,0.0,0.0,0,,True
49,110,29.13,0.008310379776812198,,0,0,-0.0,0.0,1,,False
0,111,38.66,0.0038853932599324445,,0,0,-0.0,0.0,0,,False
1,111,65.88,0.0062682234204571785,,0,0,0.0,0.0,1,,False
2,111,60.13,0.012832146414244284,,0,0,0.0,0.0,3,,False
3,111,31.23,0.010539080248416727,,0,0,-0.0,0.0,2,,False
4,111,64.23,0.005660311382218949,,0,0,-0.0,0.0,0,,False
5,111,28.8,0.004675270855566581,,0,0,-0.0,0.0,0,,False
6,111,32.73,0.01060999661797303,0.0,-1,-10000,-1927.3000000000368,-14553.750000000175,2,,True
7,111,48.77,0.010618703632397189,,0,0,0.0,0.0,2,,True
8,111,40.72,0.012987094118558614,0.0,1,10000,7400.00000000002,-37027.80000000007,3,,True
9,111,68.0,0.01280785903131009,,0,0,0.0,0.0,3,,True
10,111,28.1,0.011962265526537782,0.0,1,10000,500.0000000000071,-9425.199999999915,3,,True
11,111,46.21,0.012075026634906632,,0,0,0.0,0.0,3,,True
12,111,27.55,0.010300921431822945,0.0,-1,-10000,-2775.5,-6560.699999999992,2,,True
13,111,49.15,0.0061801640032605985,,0,0,0.0,0.0,1,,True
14,111,57.36,0.012055456382800808,,0,0,-0.0,0.0,3,,False
15,111,52.91,0.005207308546166137,0.0,-1,-10000,-4029.100000000014,-8409.65000000012,0,,True
16,111,57.25,0.01077919526144297,,0,0,0.0,0.0,2,,True
17,111,31.17,0.009296288204612027,0.0,1,10000,1800.0000000000327,2155.2000000000735,2,,True
18,111,43.08,0.010341352835728375,,0,0,-0.0,0.0,2,,True
19,111,33.21,0.005949485030604031,,0,0,0.0,0.0,0,,False
20,111,51.42,0.005197238375497639,0.0,-1,-10000,3900.0000000000055,7786.599999999951,0,,True
21,111,34.22,0.008155200889470813,,0,0,0.0,0.0,1,,True
22,111,76.35,0.015110024504776673,,0,0,0.0,0.0,3,,False
23,111,76.16,0.009992995727405168,0.0,-1,-10000,-9761.600000000057,-14918.800000000263,2,,True
24,111,75.56,0.0046061596170366296,,0,0,0.0,0.0,0,,True
25,111,42.51,0.009954709011563787,0.0,-1,-10000,-5025.100000000009,-41267.54999999998,2,,True
26,111,43.65,0.00928318534907244,0.0,-1,-10000,7100.000000000008,-10312.450000000099,2,,False
27,111,27.55,0.012799951040738906,,0,0,-0.0,0.0,3,,True
28,111,47.06,0.012923923445787343,0.0,1,10000,-6870.600000000006,47277.79999999992,3,,True
29,111,28.14,0.01352920073259027,0.0,-1,-10000,4100.000000000002,12993.40000000001,3,,True
30,111,28.65,0.008786688612919336,,0,0,-0.0,0.0,1,,True
31,111,68.61,0.007978882884884516,,0,0,0.0,0.0,1,,False
32,111,48.72,0.013487101701449246,,0,0,0.0,0.0,3,,False
33,111,14.06,0.012761685660383387,,0,0,-0.0,0.0,3,,False
34,111,48.73,0.009032638358978275,,0,0,0.0,0.0,1,,False
35,111,49.61,0.01049437612066258,,0,0,-0.0,0.0,2,,False
36,111,65.42,0.007084909520668343,0.0,1,10000,-2154.200000000057,-5773.000000000102,1,,True
37,111,45.73,0.011896440184525235,,0,0,-0.0,0.0,3,,True
38,111,72.23,0.004719221593826181,0.0,1,10000,2100.0000000000796,11002.549999999734,0,,True
39,111,57.45,0.0051077625124073,0.0,-1,-10000,-574.5,-5618.700000000121,0,,True
40,111,80.84,0.006858857628011893,0.0,-1,-10000,199.9999999999602,-15694.799999999937,1,,False
41,111,43.44,0.012326659837811537,,0,0,0.0,0.0,3,,True
42,111,35.7,0.00956288941374889,,0,0,-0.0,0.0,2,,False
43,111,31.96,0.01387483043681764,,0,0,-0.0,0.0,3,,False
44,111,73.41,0.006550183005419598,0.0,-1,-10000,-2134.100000000006,-7776.6999999999125,1,,True
45,111,28.92,0.004039773392145573,,0,0,0.0,0.0,0,,True
